App,Shortcut,Name,Tags,Pinned,description,subcategory
Keynote,Shift-Command-Up Arrow or Shift-Home,Extend Selection to Beginning of Text,apple productivity selection,0,Extend the selection to the beginning of the text,Keynote - Text Selection
Keynote,Shift-Command-Down Arrow or Shift-End,Extend Selection to End of Text,apple productivity selection,0,Extend the selection to the end of the text,Keynote - Text Selection
Keynote,Select a Bullet and its Text,Click the bullet,apple productivity selection,0,Select a bullet and its text,Keynote - Text Selection
Keynote,Command-T,Show Fonts Window,apple productivity text-editing,0,Show the Fonts window,Keynote - Text Editing
Keynote,Command-B,Apply Boldface to Selected Text,apple productivity text-editing,0,Apply boldface to selected text,Keynote - Text Editing
Keynote,Command-I,Apply Italic to Selected Text,apple productivity text-editing,0,Apply italic to selected text,Keynote - Text Editing
Keynote,Command-U,Apply Underline to Selected Text,apple productivity text-editing,0,Apply underline to selected text,Keynote - Text Editing
Keynote,Delete,Delete Previous Character or Selection,apple productivity text-editing,0,Delete the previous character or selection,Keynote - Text Editing
Keynote,Fn-Delete or Forward Delete,Delete Next Character or Selection,apple productivity text-editing,0,Delete the next character or selection,Keynote - Text Editing
Keynote,Option-Delete,Delete Word Before Insertion Point,apple productivity text-editing,0,Delete the word before the insertion point,Keynote - Text Editing
Keynote,Option-Forward Delete,Delete Word After Insertion Point,apple productivity text-editing,0,Delete the word after the insertion point,Keynote - Text Editing
Keynote,Control-K,Delete Text to Next Paragraph Break,apple productivity text-editing,0,Delete the text between the insertion point and the next paragraph break,Keynote - Text Editing
Keynote,Command-Plus Sign (+),Make Font Size Bigger,apple productivity text-editing,0,Make the font size bigger,Keynote - Text Editing
Keynote,Command-Minus Sign (-),Make Font Size Smaller,apple productivity text-editing,0,Make the font size smaller,Keynote - Text Editing
Keynote,Option-Command-Left Bracket ([),Decrease Space Between Characters,apple productivity text-editing,0,Decrease the space between selected characters,Keynote - Text Editing
Keynote,Option-Command-Right Bracket (]),Increase Space Between Characters,apple productivity text-editing,0,Increase the space between selected characters,Keynote - Text Editing
Keynote,Control-Command-Plus Sign (+),Make Text Superscript,apple productivity text-editing,0,Make the text superscript,Keynote - Text Editing
Keynote,Control-Command-Minus Sign (-),Make Text Subscript,apple productivity text-editing,0,Make the text subscript,Keynote - Text Editing
Keynote,Command-Left Brace ({),Align Text Flush Left,apple productivity text-editing,0,Align the text flush left,Keynote - Text Editing
Keynote,Command-Vertical Bar (|),Center Text,apple productivity text-editing,0,Center the text,Keynote - Text Editing
Keynote,Command-Right Brace (}),Align Text Flush Right,apple productivity text-editing,0,Align the text flush right,Keynote - Text Editing
Keynote,Option-Command-Vertical Bar (|),Align Text Justify,apple productivity text-editing,0,Align the text flush left and flush right (justify),Keynote - Text Editing
Keynote,Command-Left Bracket ([),Decrease Indent Level (Text/List),apple productivity text-editing,0,Decrease the indent level of a block of text or a list item,Keynote - Text Editing
Keynote,Command-Right Bracket (]),Increase Indent Level (Text/List),apple productivity text-editing,0,Increase the indent level of a block of text or a list item,Keynote - Text Editing
Keynote,Shift-Tab,Decrease Indent Level (List/Headline),apple productivity text-editing,0,Decrease the indent level of a list item or headline,Keynote - Text Editing
Keynote,Tab,Increase Indent Level (List/Headline),apple productivity text-editing,0,Increase the indent level of a list item or headline,Keynote - Text Editing
Keynote,Command-K,Turn Text/Object into Link,apple productivity text-editing,0,Turn text or an object into a link,Keynote - Text Editing
Keynote,Command-X,Cut Selection,apple productivity text-editing,0,Cut the selection,Keynote - Text Editing
Keynote,Command-C,Copy Selection,apple productivity text-editing,0,Copy the selection,Keynote - Text Editing
Keynote,Option-Command-C,Copy Paragraph Style,apple productivity text-editing,0,Copy the paragraph style,Keynote - Text Editing
Keynote,Command-V,Paste Selection,apple productivity text-editing,0,Paste the selection,Keynote - Text Editing
Keynote,Option-Command-V,Paste Paragraph Style,apple productivity text-editing,0,Paste the paragraph style,Keynote - Text Editing
Keynote,Shift-drag or Command-drag,Add/Remove Range from Selection,apple productivity selection,0,Add a range to (or remove it from) the selection,Keynote - Text Editing
Keynote,Option-Space bar,Insert Nonbreaking Space,apple productivity text-editing,0,Insert a nonbreaking space,Keynote - Text Editing
Keynote,Shift-Return,Insert Line Break (Soft Return),apple productivity text-editing,0,Insert a line break (soft return),Keynote - Text Editing
Keynote,Return,Insert Paragraph Break,apple productivity text-editing,0,Insert a paragraph break,Keynote - Text Editing
Keynote,Control-Command-Space,Enter Special Characters,apple productivity text-editing,0,Enter special characters,Keynote - Text Editing
Keynote,Control-T,Transpose Characters,apple productivity text-editing,0,Transpose the characters on either side of the insertion point,Keynote - Text Editing
Keynote,Command-F,Find,apple productivity search,0,Find,Keynote - Find and Replace
Keynote,Command-G,Find Next (in Find Window),apple productivity search,0,Find next (while in the Find window),Keynote - Find and Replace
Keynote,Shift-Command-G,Find Previous (in Find Window),apple productivity search,0,Find previous (while in the Find window),Keynote - Find and Replace
Keynote,Command-E,Place Selected Text in Find & Replace Field,apple productivity search,0,Place the selected text in the Find & Replace text field,Keynote - Find and Replace
Keynote,Return,Replace Text,apple productivity search,0,Replace text,Keynote - Find and Replace
Keynote,Command-J,Scroll Window to Show Selected Text/Object,apple productivity navigation,0,Scroll the window to show the selected text or object,Keynote - Find and Replace
Keynote,Esc,Hide Find Window,apple productivity search,0,Hide the Find window,Keynote - Find and Replace
Keynote,Control-Command-D,Look Up Word at Insertion Point,apple productivity reference,0,Look up the word at the insertion point,Keynote - Find and Replace
Keynote,Option-Esc,Display List of Word Completions,apple productivity text-editing,0,Display a list of words to complete the selected word,Keynote - Find and Replace
Keynote,Command-Semicolon (;),Check Spelling and Grammar,apple productivity text-editing,0,Check spelling and grammar,Keynote - Find and Replace
Keynote,Command-Return,Save Comment,apple productivity commenting,0,Save a comment,Keynote - Find and Replace
Keynote,Option-Command-K,Show Next Comment,apple productivity commenting,0,Show the next comment,Keynote - Find and Replace
Keynote,Option-Shift-Command-K,Show Previous Comment,apple productivity commenting,0,Show the previous comment,Keynote - Find and Replace
Keynote,Shift-Command-L,Show or Hide Object List,apple productivity interface,0,Show or hide the object list,Keynote - Objects
Keynote,Select Objects by Dragging,Drag from a blank part of slide,apple productivity selection,0,Select objects by dragging,Keynote - Objects
Keynote,Option-Command-scroll,Scroll Zoom (Magic Mouse/Trackpad),apple productivity zoom,0,Scroll zoom,Keynote - Objects
Keynote,Command-drag,Add/Remove Objects from Selection,apple productivity selection,0,Add or remove objects from the selection,Keynote - Objects
Keynote,Tab,Select Next Object on Slide,apple productivity navigation,0,Select the next object on the slide,Keynote - Objects
Keynote,Shift-Tab,Select Previous Object on Slide,apple productivity navigation,0,Select the previous object on the slide,Keynote - Objects
Keynote,Command-click or Shift-click,Select/Deselect Additional Objects,apple productivity selection,0,Select or deselect additional objects,Keynote - Objects
Keynote,Drag,Move Selected Objects,apple productivity movement,0,Move selected objects,Keynote - Objects
Keynote,Move Selected Object One Point,Press an arrow key,apple productivity movement,0,Move the selected object one point,Keynote - Objects
Keynote,Move Selected Object Ten Points,Press Shift and an arrow key,apple productivity movement,0,Move the selected object ten points,Keynote - Objects
Keynote,Move Selected Object One Screen Pixel,Press an arrow key,apple productivity movement,0,Move the selected object one screen pixel,Keynote - Objects
Keynote,Move Selected Object Ten Screen Pixels,Press Shift and an arrow key,apple productivity movement,0,Move the selected object ten screen pixels,Keynote - Objects
Keynote,Option-Command-C,Copy Graphic Style of Text,apple productivity text-editing,0,Copy the graphic style of text,Keynote - Objects
Keynote,Option-Command-V,Paste Graphic Style of Text,apple productivity text-editing,0,Paste the graphic style of text,Keynote - Objects
Keynote,Shift-Command-B,Send Selected Object to Back,apple productivity layering,0,Send the selected object to the back,Keynote - Objects
Keynote,Option-Shift-Command-B,Send Selected Object One Layer Back,apple productivity layering,0,Send the selected object one layer back,Keynote - Objects
Keynote,Shift-Command-F,Bring Selected Object to Front,apple productivity layering,0,Bring the selected object to the front,Keynote - Objects
Keynote,Option-Shift-Command-F,Bring Selected Object One Layer Forward,apple productivity layering,0,Bring the selected object one layer forward,Keynote - Objects
Keynote,Option-Command-G,Group Selected Objects,apple productivity organization,0,Group selected objects,Keynote - Objects
Keynote,Option-Shift-Command-G,Ungroup Selected Objects,apple productivity organization,0,Ungroup selected objects,Keynote - Objects
Keynote,Click-Click,Select Object in a Group,apple productivity selection,0,Select an object in a group,Keynote - Objects
Keynote,Command-L,Lock Selected Objects,apple productivity organization,0,Lock selected objects,Keynote - Objects
Keynote,Option-Command-L,Unlock Selected Objects,apple productivity organization,0,Unlock selected objects,Keynote - Objects
Keynote,Shift-drag,Constrain Object Movement to 45°,apple productivity movement,0,Constrain the movement of the object to 45°,Keynote - Objects
Keynote,Resize Object,Drag a selection handle,apple productivity resizing,0,Resize the object,Keynote - Objects
Keynote,Command-drag,Disable Alignment Guides While Resizing,apple productivity resizing,0,Disable alignment guides while resizing,Keynote - Objects
Keynote,Option-drag a selection handle,Resize Object from Center,apple productivity resizing,0,Resize the object from the center,Keynote - Objects
Keynote,Shift-drag a selection handle,Constrain Aspect Ratio While Resizing,apple productivity resizing,0,Constrain the aspect ratio when resizing the object,Keynote - Objects
Keynote,Option-Shift-drag a selection handle,Constrain Aspect Ratio from Center,apple productivity resizing,0,Constrain the aspect ratio when resizing the object from the center,Keynote - Objects
Keynote,Command-drag a selection handle,Rotate Object,apple productivity rotation,0,Rotate the object,Keynote - Objects
Keynote,Rotate Object 45°,Press Shift while rotating,apple productivity rotation,0,Rotate the object 45°,Keynote - Objects
Keynote,Option-Command-drag a selection handle,Rotate Object Around Opposite Handle,apple productivity rotation,0,Rotate the object around the opposite handle (instead of the center),Keynote - Objects
Keynote,Option-Shift-Command-drag a selection handle,Rotate Object 45° Around Opposite Handle,apple productivity rotation,0,Rotate the object 45° around the opposite handle (instead of the center),Keynote - Objects
Keynote,Command-drag,Turn Off Alignment Guides While Moving,apple productivity movement,0,Turn off alignment guides while moving an object,Keynote - Objects
Keynote,Shift-Command-M,Mask or Unmask Object,apple productivity image-editing,0,Mask or unmask the object,Keynote - Objects
Keynote,Double-click the masked image,Show Mask Controls,apple productivity image-editing,0,Show mask controls. Double-click the masked image,Keynote - Objects
Keynote,Control-click the item,Open Shortcut Menu for Selected Item,apple productivity context-menu,0,Open the shortcut menu for the selected item,Keynote - Objects
Keynote,Command-Return,Exit Text Editing and Select Object,apple productivity text-editing,0,Exit text editing and select the object,Keynote - Objects
Keynote,Control-Option-Command-I,Define Object as Media Placeholder,apple productivity placeholders,0,Define the object as a media placeholder,Keynote - Objects
Keynote,Control-Option-Command-T,Define Selected Text as Text Placeholder,apple productivity placeholders,0,Define the selected text as a text placeholder,Keynote - Objects
Keynote,Double-click the edge of the shape,Make Custom Shape Editable,apple productivity drawing,0,Make a custom shape editable,Keynote - Shapes
Keynote,Option-Shift-Command-P,Draw Custom Shape with Pen Tool,apple productivity drawing,0,Draw a custom shape with the Pen tool,Keynote - Shapes
Keynote,Move Point of Editable Shape,Drag the point to another location,apple productivity drawing,0,Move a point of an editable shape,Keynote - Shapes
Keynote,Command-drag the midpoint of a line,Add Sharp Point to Editable Shape,apple productivity drawing,0,Add a sharp point to an editable shape,Keynote - Shapes
Keynote,Add Smooth Point to Editable Shape,Drag the midpoint of a line,apple productivity drawing,0,Add a smooth point to an editable shape,Keynote - Shapes
Keynote,Option-drag the midpoint of a line,Add Bézier Point to Editable Shape,apple productivity drawing,0,Add a Bézier point to an editable shape,Keynote - Shapes
Keynote,Double-click the curved point,Change Curve Point to Corner Point,apple productivity drawing,0,Change a curve point of an editable shape into a corner point,Keynote - Shapes
Keynote,Reshape Curve of Smooth Point,Drag the line adjacent to the smooth point,apple productivity drawing,0,Reshape the curve of a smooth point,Keynote - Shapes
Keynote,Reshape Curve of Bézier Point,Click a Bézier point and drag the control,apple productivity drawing,0,Reshape the curve of a Bézier point,Keynote - Shapes
Keynote,Option-Command-E,Insert Equation,apple productivity equations,0,Insert an equation,Keynote - Tables
Keynote,Option-Up Arrow,Add Row Above Selected Cells,apple productivity tables,0,Add a row above the selected cells,Keynote - Tables
Keynote,Option-Down Arrow,Add Row Below Selected Cells,apple productivity tables,0,Add a row below the selected cells,Keynote - Tables
Keynote,Option-Right Arrow,Add Column to Right of Selected Cells,apple productivity tables,0,Add a column to the right of the selected cells,Keynote - Tables
Keynote,Option-Left Arrow,Add Column to Left of Selected Cells,apple productivity tables,0,Add a column to the left of the selected cells,Keynote - Tables
Keynote,Option-Command-Return,Select All Rows Intersecting Selection,apple productivity tables,0,Select all rows that intersect the current selection,Keynote - Tables
Keynote,Control-Command-Return,Select All Columns Intersecting Selection,apple productivity tables,0,Select all columns that intersect the current selection,Keynote - Tables
Keynote,Shift-Up Arrow or Shift-Down Arrow,Select Additional Rows,apple productivity tables,0,Select additional rows,Keynote - Tables
Keynote,Shift-Right Arrow or Shift-Left Arrow,Select Additional Columns,apple productivity tables,0,Select additional columns,Keynote - Tables
Keynote,Shift-click,Select Additional Cells,apple productivity tables,0,Select additional cells,Keynote - Tables
Keynote,Double-click letter for column/number for row,Select Only Body Cells in Row/Column,apple productivity tables,0,Select only body cells in a row or column,Keynote - Tables
Keynote,Stop Reordering Rows or Columns,Press Esc while dragging,apple productivity tables,0,Stop the reordering of rows or columns,Keynote - Tables
Keynote,Command-A,Select All Content in Table,apple productivity tables,0,Select all content in a table,Keynote - Tables
Keynote,Shift-drag the table,Constrain Table Movement & Snap to Guides,apple productivity tables,0,Constrain the movement of the table and snap to guides,Keynote - Tables
Keynote,Replace Cell Contents,Drag selected cell to another cell,apple productivity tables,0,Replace the contents of the selected cell with the contents of the destination cell,Keynote - Tables
Keynote,Option-drag selected cell to another cell,Copy Cell Contents,apple productivity tables,0,Copy the contents of the selected cell into the destination cell,Keynote - Tables
Keynote,Option-Command-C,Copy Cell Style,apple productivity tables,0,Copy cell style,Keynote - Tables
Keynote,Option-Command-V,Paste Cell Style,apple productivity tables,0,Paste cell style,Keynote - Tables
Keynote,Option-Shift-Command-V,Paste & Preserve Style of Destination Cell,apple productivity tables,0,Paste and preserve the style of the destination cell,Keynote - Tables
Keynote,Click a cell in selected table (double-click unselected table),Select a Cell,apple productivity tables,0,Select a cell,Keynote - Tables
Keynote,Highlight Row and Column for Cell,Press Option as you move over a cell,apple productivity tables,0,Highlight the row and column for a cell,Keynote - Tables
Keynote,Open Pop-up Menu in Selected Cell,Space bar,apple productivity tables,0,Open a pop-up menu in a selected cell,Keynote - Tables
Keynote,Command-click a selected or unselected cell,Add/Remove Cell from Selection,apple productivity tables,0,Add a cell to (or remove it from) the selection,Keynote - Tables
Keynote,Option-Command-U,Auto-align Cell Content,apple productivity tables,0,Auto-align cell content,Keynote - Tables
Keynote,Command-Return,Stop Editing Cell & Select Cell,apple productivity tables,0,Stop editing the cell and select the cell,Keynote - Tables
Keynote,Command-Return twice,Stop Editing Cell & Select Table,apple productivity tables,0,Stop editing the cell and select the table,Keynote - Tables
Keynote,Move Selected Table One Point,Press an arrow key,apple productivity tables,0,Move the selected table one point,Keynote - Tables
Keynote,Move Selected Table Ten Points,Press Shift and an arrow key,apple productivity tables,0,Move the selected table ten points,Keynote - Tables
Keynote,Shift-Tab,Select Previous Cell,apple productivity tables,0,Select the previous cell,Keynote - Tables
note: I'll continue in the next response. I have more data to add.```csv,None,,,,,
App,Shortcut,Name,Tags,Pinned,description,subcategory
Keynote,Return,Select Cell Below,apple productivity tables,0,Select the cell below,Keynote - Tables
Keynote,Shift-Return,Select Cell Above,apple productivity tables,0,Select the cell above,Keynote - Tables
Keynote,Extend Cell Selection by One Cell,Press Shift and an arrow key (from a selected cell),apple productivity tables,0,Extend the cell selection by one cell,Keynote - Tables
Keynote,Command-Return,Select Parent of Current Selection,apple productivity tables,0,Select the parent of the current selection,Keynote - Tables
Keynote,Option-Tab,Insert Tab (Editing Text/Formula),apple productivity tables,0,Insert a tab when editing text or a formula,Keynote - Tables
Keynote,Shift-Return,Insert Line Break (Text in Cell),apple productivity tables,0,Insert a line break (soft return) when editing text in a cell,Keynote - Tables
Keynote,Return,Insert Paragraph Break (Text in Cell),apple productivity tables,0,Insert a paragraph break (hard return) when editing text in a cell,Keynote - Tables
Keynote,Equal Sign (=),Open Formula Editor (Nonformula Cell),apple productivity tables,0,Open the Formula Editor for the selected nonformula cell,Keynote - Tables
Keynote,Double-click or Option-Return,Open Formula Editor (Formula/Formatted Number),apple productivity tables,0,Open the Formula Editor for the cell containing a formula or formatted number,Keynote - Tables
Keynote,Option-Command-Left Arrow,Select First Populated Cell (Current Row),apple productivity tables,0,Select the first populated cell in the current row,Keynote - Tables
Keynote,Option-Command-Right Arrow,Select Last Populated Cell (Current Row),apple productivity tables,0,Select the last populated cell in the current row,Keynote - Tables
Keynote,Option-Command-Up Arrow,Select First Populated Cell (Current Column),apple productivity tables,0,Select the first populated cell in the current column,Keynote - Tables
Keynote,Option-Command-Down Arrow,Select Last Populated Cell (Current Column),apple productivity tables,0,Select the last populated cell in the current column,Keynote - Tables
Keynote,Option-Command-Delete,Delete Selected Rows,apple productivity tables,0,Delete selected rows,Keynote - Tables
Keynote,Control-Command-Delete,Delete Selected Columns,apple productivity tables,0,Delete selected columns,Keynote - Tables
Keynote,Shift-Tab,Select Table Name,apple productivity tables,0,Select the table name,Keynote - Tables
Keynote,Shift-Command-V,Paste Formula Result,apple productivity tables,0,Paste a formula result,Keynote - Tables
Keynote,Return,Select First Cell in Selected Table,apple productivity tables,0,Select the first cell in a selected table,Keynote - Tables
Keynote,Option-Shift-Command-Left Arrow,Expand Selection to First Populated Cell (Row),apple productivity tables,0,Expand the current selection to include the first populated cell in the current row,Keynote - Tables
Keynote,Option-Shift-Command-Right Arrow,Expand Selection to Last Populated Cell (Row),apple productivity tables,0,Expand the current selection to include the last populated cell in the current row,Keynote - Tables
Keynote,Option-Shift-Command-Up Arrow,Expand Selection to First Populated Cell (Column),apple productivity tables,0,Expand the current selection to include the first populated cell in the current column,Keynote - Tables
Keynote,Option-Shift-Command-Down Arrow,Expand Selection to Last Populated Cell (Column),apple productivity tables,0,Expand the current selection to include the last populated cell in the current column,Keynote - Tables
Keynote,Control-Command-M,Merge Selected Cells,apple productivity tables,0,Merge selected cells,Keynote - Tables
Keynote,Control-Shift-Command-M,Unmerge Selected Cells,apple productivity tables,0,Unmerge selected cells,Keynote - Tables
Keynote,Control-Option-Command-Up Arrow,Add/Remove Top Border,apple productivity tables,0,Add or remove the top border,Keynote - Tables
Keynote,Control-Option-Command-Down Arrow,Add/Remove Bottom Border,apple productivity tables,0,Add or remove the bottom border,Keynote - Tables
Keynote,Control-Option-Command-Right Arrow,Add/Remove Right Border,apple productivity tables,0,Add or remove the right border,Keynote - Tables
Keynote,Control-Option-Command-Left Arrow,Add/Remove Left Border,apple productivity tables,0,Add or remove the left border,Keynote - Tables
Keynote,Command-Backslash (\),Turn on Autofill Mode,apple productivity tables,0,Turn on autofill mode,Keynote - Tables
Keynote,Control-Command-Backslash (\),Autofill from Column Before,apple productivity tables,0,Autofill from the column before,Keynote - Tables
Keynote,Option-Command-Backslash (\),Autofill from Row Above,apple productivity tables,0,Autofill from the row above,Keynote - Tables
Keynote,Shift-Command-D,Show or Hide Chart Data Editor,apple productivity charts,0,Show or hide the Chart Data Editor,Keynote - Charts
Keynote,Return,Complete Cell Entry & Move Down,apple productivity charts,0,Complete a cell entry and move the selection down,Keynote - Charts
Keynote,Shift-Return,Complete Cell Entry & Move Up,apple productivity charts,0,Complete a cell entry and move the selection up,Keynote - Charts
Keynote,Tab,Complete Cell Entry & Move Right,apple productivity charts,0,Complete a cell entry and move the selection to the right,Keynote - Charts
Keynote,Shift-Tab,Complete Cell Entry & Move Left,apple productivity charts,0,Complete a cell entry and move the selection to the left,Keynote - Charts
Keynote,Move One Character Left/Right,Press Left/Right Arrow key,apple productivity charts,0,Move one character to the left or right,Keynote - Charts
Keynote,Move to Beginning/End of Text,Press Up/Down Arrow key,apple productivity charts,0,Move to the beginning of text or to the end of text,Keynote - Charts
Keynote,Navigate & Select Single Cell,Press Option and an arrow key,apple productivity formulas,0,Navigate to and select a single cell,Keynote - Formulas
Keynote,Press Option-Shift and an arrow key,Extend/Shrink Selected Cell Reference,apple productivity formulas,0,Extend or shrink a selected cell reference,Keynote - Formulas
Keynote,Press Option-Command and an arrow key,Navigate to First/Last Nonheader Cell (Row/Column),apple productivity formulas,0,Navigate to the first or last nonheader cell in a row or column,Keynote - Formulas
Keynote,Option-Return,Insert Line Break,apple productivity formulas,0,Insert a line break,Keynote - Formulas
Keynote,Option-Tab,Insert Tab,apple productivity formulas,0,Insert a tab,Keynote - Formulas
Keynote,Command-K or Shift-Command-K,Specify Absolute/Relative Attributes of Cell References,apple productivity formulas,0,Specify absolute and relative attributes of selected cell references,Keynote - Formulas
Keynote,Option-Command-K or Option-Shift-Command-K,Specify Absolute/Relative Attributes of First/Last Cells of References,apple productivity formulas,0,Specify absolute and relative attributes of the first and last cells of selected cell references,Keynote - Formulas
Pages,Command-N,Create New Document (Template Chooser),apple productivity document,0,Create a new document (open the template chooser),Pages - General
Pages,Option-Command-N,Open Template Chooser & Show Language Pop-up,apple productivity document,0,Open the template chooser and show the Language pop-up menu,Pages - General
Pages,Esc,Close Template Chooser,apple productivity document,0,Close the template chooser,Pages - General
Pages,Command-O,Open Existing Document (Document Manager),apple productivity file-management,0,Open an existing document (open the document manager),Pages - General
Pages,Shift-Command-S,Duplicate Document,apple productivity file-management,0,Duplicate a document,Pages - General
Pages,Command-P,Print Document,apple productivity printing,0,Print a document,Pages - General
Pages,Shift-Command-Question Mark (?),Open Pages User Guide,apple productivity help,0,Open the Pages User Guide,Pages - General
Pages,Command-Plus Sign (+),Increase Text Size,apple productivity text-editing,0,Increase text size,Pages - General
Pages,Command-Minus Sign (-),Decrease Text Size,apple productivity text-editing,0,Decrease text size,Pages - General
Pages,Command-R,Show or Hide Ruler,apple productivity display,0,Show or hide the ruler,Pages - General
Pages,Shift-Command-P,Open Page Setup Window,apple productivity printing,0,Open the Page Setup window,Pages - General
Pages,Shift-Command-L,Show or Hide Layout Boundaries,apple productivity display,0,Show or hide layout boundaries,Pages - General
Pages,Shift-Command-I,Show Formatting Characters (Invisibles),apple productivity text-editing,0,Show formatting characters (invisibles),Pages - General
Pages,Option-Command-I,Hide or Show Sidebars (Right Side),apple productivity interface,0,Hide or show sidebars on the right side of the Pages window,Pages - General
Pages,Command-H,Hide Pages,apple productivity app-management,0,Hide Pages,Pages - General
Pages,Option-Command-H,Hide Windows of Other Applications,apple productivity app-management,0,Hide windows of other applications,Pages - General
Pages,Command-Q,Quit Pages,apple productivity app-management,0,Quit Pages,Pages - General
Pages,Option-Command-Q,Quit Pages & Keep Windows Open,apple productivity app-management,0,Quit Pages and keep windows open,Pages - General
Pages,Option-Left Arrow,Move to Left Edge of Current Word,apple productivity text-editing,0,Move to the left edge of the current word (works for left-to-right and right-to-left text),Pages - Text Movement
Pages,Option-Right Arrow,Move to Right Edge of Current Word,apple productivity text-editing,0,Move to the right edge of the current word (works for left-to-right and right-to-left text),Pages - Text Movement
Pages,Control-A or Option-Up Arrow,Move to Beginning of Paragraph,apple productivity text-editing,0,Move to the beginning of the paragraph,Pages - Text Movement
Pages,Control-E or Option-Down Arrow,Move to End of Paragraph,apple productivity text-editing,0,Move to the end of the paragraph,Pages - Text Movement
Pages,Command-Left Arrow,Move to Left Edge of Current Line,apple productivity text-editing,0,Move to the left edge of the current line,Pages - Text Movement
Pages,Command-Right Arrow,Move to Right Edge of Current Line,apple productivity text-editing,0,Move to the right edge of the current line,Pages - Text Movement
Pages,Fn-Up Arrow or Page Up,Scroll Up One Page (No Insertion Point Move),apple productivity navigation,0,Scroll up one page without moving the insertion point,Pages - Text Movement
Pages,Fn-Down Arrow or Page Down,Scroll Down One Page (No Insertion Point Move),apple productivity navigation,0,Scroll down one page without moving the insertion point,Pages - Text Movement
Pages,Option-Page Up,Scroll Up One Page (Move Insertion Point),apple productivity navigation,0,Scroll up one page and move the insertion point,Pages - Text Movement
Pages,Control-V or Option-Page Down,Scroll Down One Page (Move Insertion Point),apple productivity navigation,0,Scroll down one page and move the insertion point,Pages - Text Movement
Pages,Home or Fn-Left Arrow,Move to Document Beginning (No Insertion Point Move),apple productivity navigation,0,Move to the beginning of the document without moving the insertion point,Pages - Text Movement
Pages,End or Fn-Right Arrow,Move to Document End (No Insertion Point Move),apple productivity navigation,0,Move to the end of the document without moving the insertion point,Pages - Text Movement
Pages,Control-L,Center Insertion Point in Window,apple productivity text-editing,0,Center the insertion point in the center of the application window,Pages - Text Movement
Pages,Control-Command-G,Go to Specific Page,apple productivity navigation,0,Go to a specific page,Pages - Text Movement
Pages,Option-Shift-Left Arrow,Extend Selection to Beginning of Current Word,apple productivity selection,0,Extend the selection to the beginning of the current word,Pages - Text Selection
Pages,Option-Shift-Up Arrow,Extend Selection to Beginning of Current Paragraph,apple productivity selection,0,Extend the selection to the beginning of the current paragraph,Pages - Text Selection
Pages,Option-Shift-Down Arrow,Extend Selection to End of Current Paragraph,apple productivity selection,0,Extend the selection to the end of the current paragraph,Pages - Text Selection
Pages,Option-Command-Left Bracket ([),Decrease (Tighten) Space Between Characters,apple productivity text-editing,0,Decrease (tighten) the space between selected characters,Pages - Text Editing
Pages,Option-Command-Right Bracket (]),Increase (Loosen) Space Between Characters,apple productivity text-editing,0,Increase (loosen) the space between selected characters,Pages - Text Editing
Pages,Shift-Tab,Decrease Indent Level (List Item),apple productivity text-editing,0,Decrease the indent level of a list item,Pages - Text Editing
Pages,Tab,Increase Indent Level (List Item),apple productivity text-editing,0,Increase the indent level of a list item,Pages - Text Editing
Pages,Option-Command-B,Add a Bookmark,apple productivity bookmarks,0,Add a bookmark,Pages - Text Editing
Pages,Shift-drag,Add/Remove Range to/from Selection,apple productivity selection,0,Add a range to (or remove it from) the selection,Pages - Text Editing
Pages,Command-Return,Insert Page Break,apple productivity text-editing,0,Insert a page break,Pages - Text Editing
Pages,Shift-Option-Command-E,Add EndNote Bibliography,apple productivity text-editing,0,Add an EndNote bibliography,Pages - Text Editing
Pages,Delete,Delete Previous Character/Selection,apple productivity text-editing,0,Delete the previous character or selection,Pages - Find & Replace
Pages,Fn-Delete or Forward Delete,Delete Next Character/Selection,apple productivity text-editing,0,Delete the next character or selection,Pages - Find & Replace
Pages,Shift-Command-H,Highlight Text,apple productivity text-editing,0,Highlight text,Pages - Find & Replace
Pages,Option-Command-A,Accept a Change (Tracking On),apple productivity tracking,0,Accept a change (when change tracking is on),Pages - Find & Replace
Pages,Option-Command-R,Reject a Change (Tracking On),apple productivity tracking,0,Reject a change (when change tracking is on),Pages - Find & Replace
Pages,Shift-Command-W,Show or Hide Word Count,apple productivity display,0,Show or hide word count,Pages - Find & Replace
Pages,Shift-Command-E,Enter or Exit Edit Page Template View,apple productivity layout,0,Enter or exit Edit Page Template view,Pages - Find & Replace
Pages,Command-A,Select All Objects,apple productivity selection,0,Select all objects,Pages - Objects
Pages,Shift-Command-A,Deselect All Objects,apple productivity selection,0,Deselect all objects,Pages - Objects
Pages,Select Objects by Dragging (Page Layout),Drag from blank part of page,apple productivity selection,0,Select objects by dragging,Pages - Objects
Pages,Shift-Tab,Select Previous Object on Page,apple productivity navigation,0,Select the previous object on the page,Pages - Objects
Pages,Option-Command-C,Copy Graphic Style,apple productivity styling,0,Copy the graphic style,Pages - Objects
Pages,Option-Command-V,Paste Graphic Style,apple productivity styling,0,Paste the graphic style,Pages - Objects
Pages,Option-click the shape style in the sidebar,Apply Shape Style (No Text Style),apple productivity styling,0,Apply the shape style but not its text style,Pages - Objects
Pages,Double-click the object,Select an Object in a Group,apple productivity selection,0,Select an object in a group,Pages - Objects
