App,Shortcut,Name,Tags,Pinned,description,subcategory
Keynote,Extend Selection to Beginning of Text,Shift-Command-Up Arrow or Shift-Home,apple productivity selection,0,Extend the selection to the beginning of the text,Keynote - Text Selection
Keynote,Extend Selection to End of Text,Shift-Command-Down Arrow or Shift-End,apple productivity selection,0,Extend the selection to the end of the text,Keynote - Text Selection
Keynote,Select a Bullet and its Text,Click the bullet,apple productivity selection,0,Select a bullet and its text,Keynote - Text Selection
Keynote,Show Fonts Window,Command-T,apple productivity text-editing,0,Show the Fonts window,Keynote - Text Editing
Keynote,Apply Boldface to Selected Text,Command-B,apple productivity text-editing,0,Apply boldface to selected text,Keynote - Text Editing
Keynote,Apply Italic to Selected Text,Command-I,apple productivity text-editing,0,Apply italic to selected text,Keynote - Text Editing
Keynote,Apply Underline to Selected Text,Command-U,apple productivity text-editing,0,Apply underline to selected text,Keynote - Text Editing
Keynote,Delete Previous Character or Selection,Delete,apple productivity text-editing,0,Delete the previous character or selection,Keynote - Text Editing
Keynote,Delete Next Character or Selection,Fn-Delete or Forward Delete,apple productivity text-editing,0,Delete the next character or selection,Keynote - Text Editing
Keynote,Delete Word Before Insertion Point,Option-Delete,apple productivity text-editing,0,Delete the word before the insertion point,Keynote - Text Editing
Keynote,Delete Word After Insertion Point,Option-Forward Delete,apple productivity text-editing,0,Delete the word after the insertion point,Keynote - Text Editing
Keynote,Delete Text to Next Paragraph Break,Control-K,apple productivity text-editing,0,Delete the text between the insertion point and the next paragraph break,Keynote - Text Editing
Keynote,Make Font Size Bigger,Command-Plus Sign (+),apple productivity text-editing,0,Make the font size bigger,Keynote - Text Editing
Keynote,Make Font Size Smaller,Command-Minus Sign (-),apple productivity text-editing,0,Make the font size smaller,Keynote - Text Editing
Keynote,Decrease Space Between Characters,Option-Command-Left Bracket ([),apple productivity text-editing,0,Decrease the space between selected characters,Keynote - Text Editing
Keynote,Increase Space Between Characters,Option-Command-Right Bracket (]),apple productivity text-editing,0,Increase the space between selected characters,Keynote - Text Editing
Keynote,Make Text Superscript,Control-Command-Plus Sign (+),apple productivity text-editing,0,Make the text superscript,Keynote - Text Editing
Keynote,Make Text Subscript,Control-Command-Minus Sign (-),apple productivity text-editing,0,Make the text subscript,Keynote - Text Editing
Keynote,Align Text Flush Left,Command-Left Brace ({),apple productivity text-editing,0,Align the text flush left,Keynote - Text Editing
Keynote,Center Text,Command-Vertical Bar (|),apple productivity text-editing,0,Center the text,Keynote - Text Editing
Keynote,Align Text Flush Right,Command-Right Brace (}),apple productivity text-editing,0,Align the text flush right,Keynote - Text Editing
Keynote,Align Text Justify,Option-Command-Vertical Bar (|),apple productivity text-editing,0,Align the text flush left and flush right (justify),Keynote - Text Editing
Keynote,Decrease Indent Level (Text/List),Command-Left Bracket ([),apple productivity text-editing,0,Decrease the indent level of a block of text or a list item,Keynote - Text Editing
Keynote,Increase Indent Level (Text/List),Command-Right Bracket (]),apple productivity text-editing,0,Increase the indent level of a block of text or a list item,Keynote - Text Editing
Keynote,Decrease Indent Level (List/Headline),Shift-Tab,apple productivity text-editing,0,Decrease the indent level of a list item or headline,Keynote - Text Editing
Keynote,Increase Indent Level (List/Headline),Tab,apple productivity text-editing,0,Increase the indent level of a list item or headline,Keynote - Text Editing
Keynote,Turn Text/Object into Link,Command-K,apple productivity text-editing,0,Turn text or an object into a link,Keynote - Text Editing
Keynote,Cut Selection,Command-X,apple productivity text-editing,0,Cut the selection,Keynote - Text Editing
Keynote,Copy Selection,Command-C,apple productivity text-editing,0,Copy the selection,Keynote - Text Editing
Keynote,Copy Paragraph Style,Option-Command-C,apple productivity text-editing,0,Copy the paragraph style,Keynote - Text Editing
Keynote,Paste Selection,Command-V,apple productivity text-editing,0,Paste the selection,Keynote - Text Editing
Keynote,Paste Paragraph Style,Option-Command-V,apple productivity text-editing,0,Paste the paragraph style,Keynote - Text Editing
Keynote,Add/Remove Range from Selection,Shift-drag or Command-drag,apple productivity selection,0,Add a range to (or remove it from) the selection,Keynote - Text Editing
Keynote,Insert Nonbreaking Space,Option-Space bar,apple productivity text-editing,0,Insert a nonbreaking space,Keynote - Text Editing
Keynote,Insert Line Break (Soft Return),Shift-Return,apple productivity text-editing,0,Insert a line break (soft return),Keynote - Text Editing
Keynote,Insert Paragraph Break,Return,apple productivity text-editing,0,Insert a paragraph break,Keynote - Text Editing
Keynote,Enter Special Characters,Control-Command-Space,apple productivity text-editing,0,Enter special characters,Keynote - Text Editing
Keynote,Transpose Characters,Control-T,apple productivity text-editing,0,Transpose the characters on either side of the insertion point,Keynote - Text Editing
Keynote,Find,Command-F,apple productivity search,0,Find,Keynote - Find and Replace
Keynote,Find Next (in Find Window),Command-G,apple productivity search,0,Find next (while in the Find window),Keynote - Find and Replace
Keynote,Find Previous (in Find Window),Shift-Command-G,apple productivity search,0,Find previous (while in the Find window),Keynote - Find and Replace
Keynote,Place Selected Text in Find & Replace Field,Command-E,apple productivity search,0,Place the selected text in the Find & Replace text field,Keynote - Find and Replace
Keynote,Replace Text,Return,apple productivity search,0,Replace text,Keynote - Find and Replace
Keynote,Scroll Window to Show Selected Text/Object,Command-J,apple productivity navigation,0,Scroll the window to show the selected text or object,Keynote - Find and Replace
Keynote,Hide Find Window,Esc,apple productivity search,0,Hide the Find window,Keynote - Find and Replace
Keynote,Look Up Word at Insertion Point,Control-Command-D,apple productivity reference,0,Look up the word at the insertion point,Keynote - Find and Replace
Keynote,Display List of Word Completions,Option-Esc,apple productivity text-editing,0,Display a list of words to complete the selected word,Keynote - Find and Replace
Keynote,Check Spelling and Grammar,Command-Semicolon (;),apple productivity text-editing,0,Check spelling and grammar,Keynote - Find and Replace
Keynote,Save Comment,Command-Return,apple productivity commenting,0,Save a comment,Keynote - Find and Replace
Keynote,Show Next Comment,Option-Command-K,apple productivity commenting,0,Show the next comment,Keynote - Find and Replace
Keynote,Show Previous Comment,Option-Shift-Command-K,apple productivity commenting,0,Show the previous comment,Keynote - Find and Replace
Keynote,Show or Hide Object List,Shift-Command-L,apple productivity interface,0,Show or hide the object list,Keynote - Objects
Keynote,Select Objects by Dragging,Drag from a blank part of slide,apple productivity selection,0,Select objects by dragging,Keynote - Objects
Keynote,Scroll Zoom (Magic Mouse/Trackpad),Option-Command-scroll,apple productivity zoom,0,Scroll zoom,Keynote - Objects
Keynote,Add/Remove Objects from Selection,Command-drag,apple productivity selection,0,Add or remove objects from the selection,Keynote - Objects
Keynote,Select Next Object on Slide,Tab,apple productivity navigation,0,Select the next object on the slide,Keynote - Objects
Keynote,Select Previous Object on Slide,Shift-Tab,apple productivity navigation,0,Select the previous object on the slide,Keynote - Objects
Keynote,Select/Deselect Additional Objects,Command-click or Shift-click,apple productivity selection,0,Select or deselect additional objects,Keynote - Objects
Keynote,Move Selected Objects,Drag,apple productivity movement,0,Move selected objects,Keynote - Objects
Keynote,Move Selected Object One Point,Press an arrow key,apple productivity movement,0,Move the selected object one point,Keynote - Objects
Keynote,Move Selected Object Ten Points,Press Shift and an arrow key,apple productivity movement,0,Move the selected object ten points,Keynote - Objects
Keynote,Move Selected Object One Screen Pixel,Press an arrow key,apple productivity movement,0,Move the selected object one screen pixel,Keynote - Objects
Keynote,Move Selected Object Ten Screen Pixels,Press Shift and an arrow key,apple productivity movement,0,Move the selected object ten screen pixels,Keynote - Objects
Keynote,Copy Graphic Style of Text,Option-Command-C,apple productivity text-editing,0,Copy the graphic style of text,Keynote - Objects
Keynote,Paste Graphic Style of Text,Option-Command-V,apple productivity text-editing,0,Paste the graphic style of text,Keynote - Objects
Keynote,Send Selected Object to Back,Shift-Command-B,apple productivity layering,0,Send the selected object to the back,Keynote - Objects
Keynote,Send Selected Object One Layer Back,Option-Shift-Command-B,apple productivity layering,0,Send the selected object one layer back,Keynote - Objects
Keynote,Bring Selected Object to Front,Shift-Command-F,apple productivity layering,0,Bring the selected object to the front,Keynote - Objects
Keynote,Bring Selected Object One Layer Forward,Option-Shift-Command-F,apple productivity layering,0,Bring the selected object one layer forward,Keynote - Objects
Keynote,Group Selected Objects,Option-Command-G,apple productivity organization,0,Group selected objects,Keynote - Objects
Keynote,Ungroup Selected Objects,Option-Shift-Command-G,apple productivity organization,0,Ungroup selected objects,Keynote - Objects
Keynote,Select Object in a Group,Click-Click,apple productivity selection,0,Select an object in a group,Keynote - Objects
Keynote,Lock Selected Objects,Command-L,apple productivity organization,0,Lock selected objects,Keynote - Objects
Keynote,Unlock Selected Objects,Option-Command-L,apple productivity organization,0,Unlock selected objects,Keynote - Objects
Keynote,Constrain Object Movement to 45°,Shift-drag,apple productivity movement,0,Constrain the movement of the object to 45°,Keynote - Objects
Keynote,Resize Object,Drag a selection handle,apple productivity resizing,0,Resize the object,Keynote - Objects
Keynote,Disable Alignment Guides While Resizing,Command-drag,apple productivity resizing,0,Disable alignment guides while resizing,Keynote - Objects
Keynote,Resize Object from Center,Option-drag a selection handle,apple productivity resizing,0,Resize the object from the center,Keynote - Objects
Keynote,Constrain Aspect Ratio While Resizing,Shift-drag a selection handle,apple productivity resizing,0,Constrain the aspect ratio when resizing the object,Keynote - Objects
Keynote,Constrain Aspect Ratio from Center,Option-Shift-drag a selection handle,apple productivity resizing,0,Constrain the aspect ratio when resizing the object from the center,Keynote - Objects
Keynote,Rotate Object,Command-drag a selection handle,apple productivity rotation,0,Rotate the object,Keynote - Objects
Keynote,Rotate Object 45°,Press Shift while rotating,apple productivity rotation,0,Rotate the object 45°,Keynote - Objects
Keynote,Rotate Object Around Opposite Handle,Option-Command-drag a selection handle,apple productivity rotation,0,Rotate the object around the opposite handle (instead of the center),Keynote - Objects
Keynote,Rotate Object 45° Around Opposite Handle,Option-Shift-Command-drag a selection handle,apple productivity rotation,0,Rotate the object 45° around the opposite handle (instead of the center),Keynote - Objects
Keynote,Turn Off Alignment Guides While Moving,Command-drag,apple productivity movement,0,Turn off alignment guides while moving an object,Keynote - Objects
Keynote,Mask or Unmask Object,Shift-Command-M,apple productivity image-editing,0,Mask or unmask the object,Keynote - Objects
Keynote,Show Mask Controls,Double-click the masked image,apple productivity image-editing,0,Show mask controls. Double-click the masked image,Keynote - Objects
Keynote,Open Shortcut Menu for Selected Item,Control-click the item,apple productivity context-menu,0,Open the shortcut menu for the selected item,Keynote - Objects
Keynote,Exit Text Editing and Select Object,Command-Return,apple productivity text-editing,0,Exit text editing and select the object,Keynote - Objects
Keynote,Define Object as Media Placeholder,Control-Option-Command-I,apple productivity placeholders,0,Define the object as a media placeholder,Keynote - Objects
Keynote,Define Selected Text as Text Placeholder,Control-Option-Command-T,apple productivity placeholders,0,Define the selected text as a text placeholder,Keynote - Objects
Keynote,Make Custom Shape Editable,Double-click the edge of the shape,apple productivity drawing,0,Make a custom shape editable,Keynote - Shapes
Keynote,Draw Custom Shape with Pen Tool,Option-Shift-Command-P,apple productivity drawing,0,Draw a custom shape with the Pen tool,Keynote - Shapes
Keynote,Move Point of Editable Shape,Drag the point to another location,apple productivity drawing,0,Move a point of an editable shape,Keynote - Shapes
Keynote,Add Sharp Point to Editable Shape,Command-drag the midpoint of a line,apple productivity drawing,0,Add a sharp point to an editable shape,Keynote - Shapes
Keynote,Add Smooth Point to Editable Shape,Drag the midpoint of a line,apple productivity drawing,0,Add a smooth point to an editable shape,Keynote - Shapes
Keynote,Add Bézier Point to Editable Shape,Option-drag the midpoint of a line,apple productivity drawing,0,Add a Bézier point to an editable shape,Keynote - Shapes
Keynote,Change Curve Point to Corner Point,Double-click the curved point,apple productivity drawing,0,Change a curve point of an editable shape into a corner point,Keynote - Shapes
Keynote,Reshape Curve of Smooth Point,Drag the line adjacent to the smooth point,apple productivity drawing,0,Reshape the curve of a smooth point,Keynote - Shapes
Keynote,Reshape Curve of Bézier Point,Click a Bézier point and drag the control,apple productivity drawing,0,Reshape the curve of a Bézier point,Keynote - Shapes
Keynote,Insert Equation,Option-Command-E,apple productivity equations,0,Insert an equation,Keynote - Tables
Keynote,Add Row Above Selected Cells,Option-Up Arrow,apple productivity tables,0,Add a row above the selected cells,Keynote - Tables
Keynote,Add Row Below Selected Cells,Option-Down Arrow,apple productivity tables,0,Add a row below the selected cells,Keynote - Tables
Keynote,Add Column to Right of Selected Cells,Option-Right Arrow,apple productivity tables,0,Add a column to the right of the selected cells,Keynote - Tables
Keynote,Add Column to Left of Selected Cells,Option-Left Arrow,apple productivity tables,0,Add a column to the left of the selected cells,Keynote - Tables
Keynote,Select All Rows Intersecting Selection,Option-Command-Return,apple productivity tables,0,Select all rows that intersect the current selection,Keynote - Tables
Keynote,Select All Columns Intersecting Selection,Control-Command-Return,apple productivity tables,0,Select all columns that intersect the current selection,Keynote - Tables
Keynote,Select Additional Rows,Shift-Up Arrow or Shift-Down Arrow,apple productivity tables,0,Select additional rows,Keynote - Tables
Keynote,Select Additional Columns,Shift-Right Arrow or Shift-Left Arrow,apple productivity tables,0,Select additional columns,Keynote - Tables
Keynote,Select Additional Cells,Shift-click,apple productivity tables,0,Select additional cells,Keynote - Tables
Keynote,Select Only Body Cells in Row/Column,Double-click letter for column/number for row,apple productivity tables,0,Select only body cells in a row or column,Keynote - Tables
Keynote,Stop Reordering Rows or Columns,Press Esc while dragging,apple productivity tables,0,Stop the reordering of rows or columns,Keynote - Tables
Keynote,Select All Content in Table,Command-A,apple productivity tables,0,Select all content in a table,Keynote - Tables
Keynote,Constrain Table Movement & Snap to Guides,Shift-drag the table,apple productivity tables,0,Constrain the movement of the table and snap to guides,Keynote - Tables
Keynote,Replace Cell Contents,Drag selected cell to another cell,apple productivity tables,0,Replace the contents of the selected cell with the contents of the destination cell,Keynote - Tables
Keynote,Copy Cell Contents,Option-drag selected cell to another cell,apple productivity tables,0,Copy the contents of the selected cell into the destination cell,Keynote - Tables
Keynote,Copy Cell Style,Option-Command-C,apple productivity tables,0,Copy cell style,Keynote - Tables
Keynote,Paste Cell Style,Option-Command-V,apple productivity tables,0,Paste cell style,Keynote - Tables
Keynote,Paste & Preserve Style of Destination Cell,Option-Shift-Command-V,apple productivity tables,0,Paste and preserve the style of the destination cell,Keynote - Tables
Keynote,Select a Cell,Click a cell in selected table (double-click unselected table),apple productivity tables,0,Select a cell,Keynote - Tables
Keynote,Highlight Row and Column for Cell,Press Option as you move over a cell,apple productivity tables,0,Highlight the row and column for a cell,Keynote - Tables
Keynote,Open Pop-up Menu in Selected Cell,Space bar,apple productivity tables,0,Open a pop-up menu in a selected cell,Keynote - Tables
Keynote,Add/Remove Cell from Selection,Command-click a selected or unselected cell,apple productivity tables,0,Add a cell to (or remove it from) the selection,Keynote - Tables
Keynote,Auto-align Cell Content,Option-Command-U,apple productivity tables,0,Auto-align cell content,Keynote - Tables
Keynote,Stop Editing Cell & Select Cell,Command-Return,apple productivity tables,0,Stop editing the cell and select the cell,Keynote - Tables
Keynote,Stop Editing Cell & Select Table,Command-Return twice,apple productivity tables,0,Stop editing the cell and select the table,Keynote - Tables
Keynote,Move Selected Table One Point,Press an arrow key,apple productivity tables,0,Move the selected table one point,Keynote - Tables
Keynote,Move Selected Table Ten Points,Press Shift and an arrow key,apple productivity tables,0,Move the selected table ten points,Keynote - Tables
Keynote,Select Previous Cell,Shift-Tab,apple productivity tables,0,Select the previous cell,Keynote - Tables
note: I'll continue in the next response. I have more data to add.```csv,None,,,,,
App,Shortcut,Name,Tags,Pinned,description,subcategory
Keynote,Select Cell Below,Return,apple productivity tables,0,Select the cell below,Keynote - Tables
Keynote,Select Cell Above,Shift-Return,apple productivity tables,0,Select the cell above,Keynote - Tables
Keynote,Extend Cell Selection by One Cell,Press Shift and an arrow key (from a selected cell),apple productivity tables,0,Extend the cell selection by one cell,Keynote - Tables
Keynote,Select Parent of Current Selection,Command-Return,apple productivity tables,0,Select the parent of the current selection,Keynote - Tables
Keynote,Insert Tab (Editing Text/Formula),Option-Tab,apple productivity tables,0,Insert a tab when editing text or a formula,Keynote - Tables
Keynote,Insert Line Break (Text in Cell),Shift-Return,apple productivity tables,0,Insert a line break (soft return) when editing text in a cell,Keynote - Tables
Keynote,Insert Paragraph Break (Text in Cell),Return,apple productivity tables,0,Insert a paragraph break (hard return) when editing text in a cell,Keynote - Tables
Keynote,Open Formula Editor (Nonformula Cell),Equal Sign (=),apple productivity tables,0,Open the Formula Editor for the selected nonformula cell,Keynote - Tables
Keynote,Open Formula Editor (Formula/Formatted Number),Double-click or Option-Return,apple productivity tables,0,Open the Formula Editor for the cell containing a formula or formatted number,Keynote - Tables
Keynote,Select First Populated Cell (Current Row),Option-Command-Left Arrow,apple productivity tables,0,Select the first populated cell in the current row,Keynote - Tables
Keynote,Select Last Populated Cell (Current Row),Option-Command-Right Arrow,apple productivity tables,0,Select the last populated cell in the current row,Keynote - Tables
Keynote,Select First Populated Cell (Current Column),Option-Command-Up Arrow,apple productivity tables,0,Select the first populated cell in the current column,Keynote - Tables
Keynote,Select Last Populated Cell (Current Column),Option-Command-Down Arrow,apple productivity tables,0,Select the last populated cell in the current column,Keynote - Tables
Keynote,Delete Selected Rows,Option-Command-Delete,apple productivity tables,0,Delete selected rows,Keynote - Tables
Keynote,Delete Selected Columns,Control-Command-Delete,apple productivity tables,0,Delete selected columns,Keynote - Tables
Keynote,Select Table Name,Shift-Tab,apple productivity tables,0,Select the table name,Keynote - Tables
Keynote,Paste Formula Result,Shift-Command-V,apple productivity tables,0,Paste a formula result,Keynote - Tables
Keynote,Select First Cell in Selected Table,Return,apple productivity tables,0,Select the first cell in a selected table,Keynote - Tables
Keynote,Expand Selection to First Populated Cell (Row),Option-Shift-Command-Left Arrow,apple productivity tables,0,Expand the current selection to include the first populated cell in the current row,Keynote - Tables
Keynote,Expand Selection to Last Populated Cell (Row),Option-Shift-Command-Right Arrow,apple productivity tables,0,Expand the current selection to include the last populated cell in the current row,Keynote - Tables
Keynote,Expand Selection to First Populated Cell (Column),Option-Shift-Command-Up Arrow,apple productivity tables,0,Expand the current selection to include the first populated cell in the current column,Keynote - Tables
Keynote,Expand Selection to Last Populated Cell (Column),Option-Shift-Command-Down Arrow,apple productivity tables,0,Expand the current selection to include the last populated cell in the current column,Keynote - Tables
Keynote,Merge Selected Cells,Control-Command-M,apple productivity tables,0,Merge selected cells,Keynote - Tables
Keynote,Unmerge Selected Cells,Control-Shift-Command-M,apple productivity tables,0,Unmerge selected cells,Keynote - Tables
Keynote,Add/Remove Top Border,Control-Option-Command-Up Arrow,apple productivity tables,0,Add or remove the top border,Keynote - Tables
Keynote,Add/Remove Bottom Border,Control-Option-Command-Down Arrow,apple productivity tables,0,Add or remove the bottom border,Keynote - Tables
Keynote,Add/Remove Right Border,Control-Option-Command-Right Arrow,apple productivity tables,0,Add or remove the right border,Keynote - Tables
Keynote,Add/Remove Left Border,Control-Option-Command-Left Arrow,apple productivity tables,0,Add or remove the left border,Keynote - Tables
Keynote,Turn on Autofill Mode,Command-Backslash (\),apple productivity tables,0,Turn on autofill mode,Keynote - Tables
Keynote,Autofill from Column Before,Control-Command-Backslash (\),apple productivity tables,0,Autofill from the column before,Keynote - Tables
Keynote,Autofill from Row Above,Option-Command-Backslash (\),apple productivity tables,0,Autofill from the row above,Keynote - Tables
Keynote,Show or Hide Chart Data Editor,Shift-Command-D,apple productivity charts,0,Show or hide the Chart Data Editor,Keynote - Charts
Keynote,Complete Cell Entry & Move Down,Return,apple productivity charts,0,Complete a cell entry and move the selection down,Keynote - Charts
Keynote,Complete Cell Entry & Move Up,Shift-Return,apple productivity charts,0,Complete a cell entry and move the selection up,Keynote - Charts
Keynote,Complete Cell Entry & Move Right,Tab,apple productivity charts,0,Complete a cell entry and move the selection to the right,Keynote - Charts
Keynote,Complete Cell Entry & Move Left,Shift-Tab,apple productivity charts,0,Complete a cell entry and move the selection to the left,Keynote - Charts
Keynote,Move One Character Left/Right,Press Left/Right Arrow key,apple productivity charts,0,Move one character to the left or right,Keynote - Charts
Keynote,Move to Beginning/End of Text,Press Up/Down Arrow key,apple productivity charts,0,Move to the beginning of text or to the end of text,Keynote - Charts
Keynote,Navigate & Select Single Cell,Press Option and an arrow key,apple productivity formulas,0,Navigate to and select a single cell,Keynote - Formulas
Keynote,Extend/Shrink Selected Cell Reference,Press Option-Shift and an arrow key,apple productivity formulas,0,Extend or shrink a selected cell reference,Keynote - Formulas
Keynote,Navigate to First/Last Nonheader Cell (Row/Column),Press Option-Command and an arrow key,apple productivity formulas,0,Navigate to the first or last nonheader cell in a row or column,Keynote - Formulas
Keynote,Insert Line Break,Option-Return,apple productivity formulas,0,Insert a line break,Keynote - Formulas
Keynote,Insert Tab,Option-Tab,apple productivity formulas,0,Insert a tab,Keynote - Formulas
Keynote,Specify Absolute/Relative Attributes of Cell References,Command-K or Shift-Command-K,apple productivity formulas,0,Specify absolute and relative attributes of selected cell references,Keynote - Formulas
Keynote,Specify Absolute/Relative Attributes of First/Last Cells of References,Option-Command-K or Option-Shift-Command-K,apple productivity formulas,0,Specify absolute and relative attributes of the first and last cells of selected cell references,Keynote - Formulas
Pages,Create New Document (Template Chooser),Command-N,apple productivity document,0,Create a new document (open the template chooser),Pages - General
Pages,Open Template Chooser & Show Language Pop-up,Option-Command-N,apple productivity document,0,Open the template chooser and show the Language pop-up menu,Pages - General
Pages,Close Template Chooser,Esc,apple productivity document,0,Close the template chooser,Pages - General
Pages,Open Existing Document (Document Manager),Command-O,apple productivity file-management,0,Open an existing document (open the document manager),Pages - General
Pages,Duplicate Document,Shift-Command-S,apple productivity file-management,0,Duplicate a document,Pages - General
Pages,Print Document,Command-P,apple productivity printing,0,Print a document,Pages - General
Pages,Open Pages User Guide,Shift-Command-Question Mark (?),apple productivity help,0,Open the Pages User Guide,Pages - General
Pages,Increase Text Size,Command-Plus Sign (+),apple productivity text-editing,0,Increase text size,Pages - General
Pages,Decrease Text Size,Command-Minus Sign (-),apple productivity text-editing,0,Decrease text size,Pages - General
Pages,Show or Hide Ruler,Command-R,apple productivity display,0,Show or hide the ruler,Pages - General
Pages,Open Page Setup Window,Shift-Command-P,apple productivity printing,0,Open the Page Setup window,Pages - General
Pages,Show or Hide Layout Boundaries,Shift-Command-L,apple productivity display,0,Show or hide layout boundaries,Pages - General
Pages,Show Formatting Characters (Invisibles),Shift-Command-I,apple productivity text-editing,0,Show formatting characters (invisibles),Pages - General
Pages,Hide or Show Sidebars (Right Side),Option-Command-I,apple productivity interface,0,Hide or show sidebars on the right side of the Pages window,Pages - General
Pages,Hide Pages,Command-H,apple productivity app-management,0,Hide Pages,Pages - General
Pages,Hide Windows of Other Applications,Option-Command-H,apple productivity app-management,0,Hide windows of other applications,Pages - General
Pages,Quit Pages,Command-Q,apple productivity app-management,0,Quit Pages,Pages - General
Pages,Quit Pages & Keep Windows Open,Option-Command-Q,apple productivity app-management,0,Quit Pages and keep windows open,Pages - General
Pages,Move to Left Edge of Current Word,Option-Left Arrow,apple productivity text-editing,0,Move to the left edge of the current word (works for left-to-right and right-to-left text),Pages - Text Movement
Pages,Move to Right Edge of Current Word,Option-Right Arrow,apple productivity text-editing,0,Move to the right edge of the current word (works for left-to-right and right-to-left text),Pages - Text Movement
Pages,Move to Beginning of Paragraph,Control-A or Option-Up Arrow,apple productivity text-editing,0,Move to the beginning of the paragraph,Pages - Text Movement
Pages,Move to End of Paragraph,Control-E or Option-Down Arrow,apple productivity text-editing,0,Move to the end of the paragraph,Pages - Text Movement
Pages,Move to Left Edge of Current Line,Command-Left Arrow,apple productivity text-editing,0,Move to the left edge of the current line,Pages - Text Movement
Pages,Move to Right Edge of Current Line,Command-Right Arrow,apple productivity text-editing,0,Move to the right edge of the current line,Pages - Text Movement
Pages,Scroll Up One Page (No Insertion Point Move),Fn-Up Arrow or Page Up,apple productivity navigation,0,Scroll up one page without moving the insertion point,Pages - Text Movement
Pages,Scroll Down One Page (No Insertion Point Move),Fn-Down Arrow or Page Down,apple productivity navigation,0,Scroll down one page without moving the insertion point,Pages - Text Movement
Pages,Scroll Up One Page (Move Insertion Point),Option-Page Up,apple productivity navigation,0,Scroll up one page and move the insertion point,Pages - Text Movement
Pages,Scroll Down One Page (Move Insertion Point),Control-V or Option-Page Down,apple productivity navigation,0,Scroll down one page and move the insertion point,Pages - Text Movement
Pages,Move to Document Beginning (No Insertion Point Move),Home or Fn-Left Arrow,apple productivity navigation,0,Move to the beginning of the document without moving the insertion point,Pages - Text Movement
Pages,Move to Document End (No Insertion Point Move),End or Fn-Right Arrow,apple productivity navigation,0,Move to the end of the document without moving the insertion point,Pages - Text Movement
Pages,Center Insertion Point in Window,Control-L,apple productivity text-editing,0,Center the insertion point in the center of the application window,Pages - Text Movement
Pages,Go to Specific Page,Control-Command-G,apple productivity navigation,0,Go to a specific page,Pages - Text Movement
Pages,Extend Selection to Beginning of Current Word,Option-Shift-Left Arrow,apple productivity selection,0,Extend the selection to the beginning of the current word,Pages - Text Selection
Pages,Extend Selection to Beginning of Current Paragraph,Option-Shift-Up Arrow,apple productivity selection,0,Extend the selection to the beginning of the current paragraph,Pages - Text Selection
Pages,Extend Selection to End of Current Paragraph,Option-Shift-Down Arrow,apple productivity selection,0,Extend the selection to the end of the current paragraph,Pages - Text Selection
Pages,Decrease (Tighten) Space Between Characters,Option-Command-Left Bracket ([),apple productivity text-editing,0,Decrease (tighten) the space between selected characters,Pages - Text Editing
Pages,Increase (Loosen) Space Between Characters,Option-Command-Right Bracket (]),apple productivity text-editing,0,Increase (loosen) the space between selected characters,Pages - Text Editing
Pages,Decrease Indent Level (List Item),Shift-Tab,apple productivity text-editing,0,Decrease the indent level of a list item,Pages - Text Editing
Pages,Increase Indent Level (List Item),Tab,apple productivity text-editing,0,Increase the indent level of a list item,Pages - Text Editing
Pages,Add a Bookmark,Option-Command-B,apple productivity bookmarks,0,Add a bookmark,Pages - Text Editing
Pages,Add/Remove Range to/from Selection,Shift-drag,apple productivity selection,0,Add a range to (or remove it from) the selection,Pages - Text Editing
Pages,Insert Page Break,Command-Return,apple productivity text-editing,0,Insert a page break,Pages - Text Editing
Pages,Add EndNote Bibliography,Shift-Option-Command-E,apple productivity text-editing,0,Add an EndNote bibliography,Pages - Text Editing
Pages,Delete Previous Character/Selection,Delete,apple productivity text-editing,0,Delete the previous character or selection,Pages - Find & Replace
Pages,Delete Next Character/Selection,Fn-Delete or Forward Delete,apple productivity text-editing,0,Delete the next character or selection,Pages - Find & Replace
Pages,Highlight Text,Shift-Command-H,apple productivity text-editing,0,Highlight text,Pages - Find & Replace
Pages,Accept a Change (Tracking On),Option-Command-A,apple productivity tracking,0,Accept a change (when change tracking is on),Pages - Find & Replace
Pages,Reject a Change (Tracking On),Option-Command-R,apple productivity tracking,0,Reject a change (when change tracking is on),Pages - Find & Replace
Pages,Show or Hide Word Count,Shift-Command-W,apple productivity display,0,Show or hide word count,Pages - Find & Replace
Pages,Enter or Exit Edit Page Template View,Shift-Command-E,apple productivity layout,0,Enter or exit Edit Page Template view,Pages - Find & Replace
Pages,Select All Objects,Command-A,apple productivity selection,0,Select all objects,Pages - Objects
Pages,Deselect All Objects,Shift-Command-A,apple productivity selection,0,Deselect all objects,Pages - Objects
Pages,Select Objects by Dragging (Page Layout),Drag from blank part of page,apple productivity selection,0,Select objects by dragging,Pages - Objects
Pages,Select Previous Object on Page,Shift-Tab,apple productivity navigation,0,Select the previous object on the page,Pages - Objects
Pages,Copy Graphic Style,Option-Command-C,apple productivity styling,0,Copy the graphic style,Pages - Objects
Pages,Paste Graphic Style,Option-Command-V,apple productivity styling,0,Paste the graphic style,Pages - Objects
Pages,Apply Shape Style (No Text Style),Option-click the shape style in the sidebar,apple productivity styling,0,Apply the shape style but not its text style,Pages - Objects
Pages,Select an Object in a Group,Double-click the object,apple productivity selection,0,Select an object in a group,Pages - Objects
